(2003.0,1318.65, 1313.3,1023.404,1023.061,1173.994,1170.676,)
(1977.0, 1327.9, 1322.5,1025.006,1018.457,1187.674,1179.935,)
(1978.0,1320.85, 1318.1,1016.922,1014.146,1177.142,1175.218,)
(1979.0, 1324.8, 1322.5,1020.096,1016.474,1181.059,1179.935,)
(1980.0,1335.85, 1327.0,1031.009, 1021.79,1187.838,1183.419,)
(1981.0, 1336.3, 1340.5,1033.227,1034.866,1188.906,  1190.9,)
(1984.0, 1335.9,1338.65,1027.174,1033.973,1192.157, 1193.54,)
(1985.0,1332.45, 1339.1,1019.591,1021.332, 1186.68,1189.924,)
(1986.0, 1319.6, 1326.1, 1015.96,1021.495,1183.813,1190.042,)
(1987.0, 1315.4, 1313.8,1011.016,1013.728,1175.836,1175.325,)
(1988.0,1315.05,1314.85,1007.986,1004.545,1177.364,1176.396,)
(1991.0,1314.25,1308.35, 995.676, 998.009,1170.077,1170.842,)
(1992.0, 1320.1, 1310.8,  998.26, 993.717,1174.229,1167.267,)
(1993.0, 1323.2,1321.75,1001.398, 1005.72,1177.913,1177.283,)
(1994.0, 1328.5,1323.65,1000.361,1003.062,1183.694,1178.313,)
(1995.0, 1327.5, 1324.6,1000.802, 995.702,1182.537,1179.689,)
(1998.0,1335.65,1330.85,1004.676,1004.392,1184.855,1187.384,)
(1999.0, 1348.0, 1343.4,1009.113,1009.565,1195.811,1190.118,)
(2000.0,1348.75,1348.35,1008.595,1008.161,1199.848,1198.413,)
(2001.0,1330.05,1337.25, 997.937, 997.589,1191.459,1195.502,)
(2002.0, 1328.3,1326.35, 996.225, 995.426,1189.493,1190.266,)
(2005.0, 1311.5, 1324.7, 987.953,  993.26,1172.743,1182.295,)
(2006.0, 1305.7, 1309.5, 985.804, 985.137,1172.127, 1174.36,)
(1977.0,1314.45,1309.25,1000.296, 999.351,1179.193,1174.921,)
(1978.0,1318.85,1318.15,1008.393,1005.353,1180.898,1182.776,)
(1982.0, 1324.9,1318.75,1002.949, 999.876,1173.331,1170.523,)
(1983.0, 1324.5, 1321.3,1001.057,1000.356,1172.977,1169.747,)
(1984.0, 1337.3,1327.25,1010.731,1001.012,1185.383,1178.465,)
(1985.0, 1338.5, 1342.0,1015.252,1018.041,1181.092,1185.254,)
(1986.0, 1334.3, 1335.9,1018.204,1019.692,1181.256,1181.203,)
(1989.0,1346.85, 1346.4,  1026.3,1032.285,1189.673, 1189.41,)
(1990.0, 1347.1,1350.05,1023.931,1027.793,1190.836,1193.579,)
(1991.0,1342.75,1343.35,1031.232,1033.439,1191.959,1192.492,)
(1992.0, 1349.1, 1344.0,1039.886,1035.686,1197.326,1192.666,)
(1993.0, 1339.2, 1339.4, 1037.21,1040.714,1198.852,1197.156,)
(1996.0, 1336.7, 1352.2,1032.601,1042.141, 1199.02,1207.785,)
(1997.0,1344.55, 1355.0,1037.051,1044.434,1206.061,1213.267,)
(1998.0,1351.85, 1347.7,1035.112, 1034.36, 1209.23,1205.787,)
(1999.0, 1332.9, 1341.0,  1025.8,1034.045,1201.743,1207.302,)
(2000.0, 1330.0, 1336.8,1019.844,1024.256,1198.862, 1207.13,)
(2003.0, 1362.6, 1340.4,1036.394,1027.953,1222.525, 1212.66,)
(2004.0,1351.15,1362.75,1016.605,1038.552,1213.873,1223.204,)
(2005.0, 1364.4, 1358.9,1023.164, 1020.67,1218.955,1215.128,)
(2006.0,1358.15,1363.75,1025.132,1026.495,  1213.1, 1215.92,)
(2007.0,1348.85,1349.65,1022.968, 1022.63, 1207.76,1208.477,)
(1980.0, 1332.5, 1342.0,1012.034, 1017.37,1200.183,1202.164,)
(1981.0, 1341.3,1341.75,1017.644,1019.864, 1208.78,1208.246,)
(1982.0, 1320.8, 1329.0, 1007.77,1011.635,1200.211,1207.928,)
(1983.0,1321.25, 1323.0,1006.396,1006.406,1199.563,1203.665,)
(1984.0, 1315.0,1313.15,1000.321,1001.146,1196.913,1196.411,)
(1987.0, 1323.2,1320.75,1005.103,1008.657,1199.216,1199.241,)
(1988.0, 1322.0,1321.15,1000.754,  1001.3,1199.318,1200.397,)
(1989.0, 1325.6, 1315.9,1005.865, 999.163,1204.308,1196.022,)
(1990.0, 1332.2, 1330.9,1009.142,1013.613,1203.376,1207.392,)
(1991.0,1326.15, 1334.7, 1000.05,1006.764,1200.298,1205.901,)
(1994.0, 1330.5, 1327.0,  994.15, 998.169,1194.789,1197.219,)
(1995.0, 1325.7, 1323.6,1001.964, 995.215,1192.997, 1191.24,)
(1996.0,1340.25,1342.75,1009.744,1014.985,1211.452,1211.026,)
(1997.0,1352.85, 1342.4,1029.113,1019.687,1217.836,1210.308,)
(1998.0,1358.25, 1357.1,1054.953, 1045.51,1231.661,1226.683,)
(2001.0, 1356.1,1354.25,1047.452,1045.616, 1224.83,1225.596,)
(2002.0, 1367.1, 1356.7,1052.804,1045.337,1233.398,1223.608,)
